SKU,Name,Regular price,Description,Categories,Images
laptop-asus-vivobook-14-x1404va-nk125w,Laptop ASUS VivoBook 14 X1404VA-NK125W,0,Xem chi tiết: https://cellphones.com.vn/laptop-asus-vivobook-14-x1404va-nk125w.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//l/a/laptop-asus-vivobook-14-x1404va-nk125w.png"
laptop-hp-elitebook-840-g9,Laptop HP Elitebook 840 G9,0,Xem chi tiết: https://cellphones.com.vn/laptop-hp-elitebook-840-g9.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_35__17.png"
laptop-hp-elitebook-8460p,Laptop HP Elitebook 8460P,0,Xem chi tiết: https://cellphones.com.vn/laptop-hp-elitebook-8460p.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_6__145.png"
apple-mac-mini-m4-pro-12cpu-16gpu-ethernet-10-gigabit,Mac mini M4 Pro 2024 12CPU 16GPU 64GB 1TB Ethernet 10 Gigabit | Chính hãng Apple Việt Nam,0,Xem chi tiết: https://cellphones.com.vn/apple-mac-mini-m4-pro-12cpu-16gpu-64gb-1tb-2024-ethernet-10-gigabit.html,Root,"https://cdn2.cellphones.com.vn/x358,webp,q100//m/a/macbook_9_3.png"
laptop-asus-expertbook-p1-p1503cva-i7se16-63ws,Laptop ASUS ExpertBook P1 P1503CVA-I7SE16-63WS,0,Xem chi tiết: https://cellphones.com.vn/laptop-asus-expertbook-p1-p1503cva-i7se16-63ws.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_d_i_2__2_15.png"
macbook-pro-14-inch-m3-pro-128gb-8tb,MacBook Pro 14 M3 Pro 128GB - 8TB | Chính hãng Apple Việt Nam,194990000,Xem chi tiết: https://cellphones.com.vn/macbook-pro-14-inch-m3-pro-128gb-8tb.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_560_11_.png"
macbook-pro-16-inch-m3-max-128gb-8tb-2023,MacBook Pro 16 M3 Max 128GB - 8TB 2023 | Chính hãng Apple Việt Nam,182490000,Xem chi tiết: https://cellphones.com.vn/macbook-pro-16-inch-m3-max-128gb-8tb-2023.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_562_8_.png"
laptop-dell-latitude-e5570,Laptop Dell Latitude E5570,0,Xem chi tiết: https://cellphones.com.vn/laptop-dell-latitude-e5570.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_10__2_38.png"
laptop-hp-elitebook-840-g6,Laptop HP Elitebook 840 G6,0,Xem chi tiết: https://cellphones.com.vn/laptop-hp-elitebook-840-g6.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_4__3_47.png"
laptop-lenovo-ideapad-slim-5-14imh9-83da001yvn,Laptop Lenovo Ideapad Slim 5 14IMH9 83DA001YVN,0,Xem chi tiết: https://cellphones.com.vn/laptop-lenovo-ideapad-slim-5-14imh9-83da001yvn.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_d_i_23__1.png"
macbook-pro-14-inch-m3-pro-2023-18gb-2tb,MacBook Pro 14 M3 Pro 11 CPU - 14 GPU 18GB - 2TB | Chính hãng Apple Việt Nam,60990000,Xem chi tiết: https://cellphones.com.vn/macbook-pro-14-inch-m3-pro-2023-18gb-2tb.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//m/a/macbook_1__1_13.png"
laptop-hp-probook-6560b,Laptop HP Probook 6560B,0,Xem chi tiết: https://cellphones.com.vn/laptop-hp-probook-6560b.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_15__4_10.png"
macbook-air-15-inch-m3-16gb-1tb-2024-sac-70w,MacBook Air 15 inch M3 16GB - 1TB 2024 Sạc 70W | Chính hãng Apple Việt Nam,47990000,Xem chi tiết: https://cellphones.com.vn/macbook-air-15-inch-m3-16gb-1tb-2024-sac-70w.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//m/a/macbook_1__1_10.png"
macbook-air-m3-15-inch-24gb-512gb-2024-sac-70w,MacBook Air M3 15 inch 2024 24GB - 512GB Sạc 70W | Chính hãng Apple Việt Nam,30990000,Xem chi tiết: https://cellphones.com.vn/macbook-air-m3-15-inch-24gb-512gb-2024-sac-70w.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//m/a/macbook_2__8.png"
laptop-lenovo-thinkpad-t470s,Laptop Lenovo Thinkpad T470S,0,Xem chi tiết: https://cellphones.com.vn/laptop-lenovo-thinkpad-t470s.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_25__20.png"
laptop-hp-elitebook-640-g9,Laptop HP Elitebook 640 G9,0,Xem chi tiết: https://cellphones.com.vn/laptop-hp-elitebook-640-g9.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_40__13.png"
laptop-hp-pavilion-15-eg2062tx-7c0w7pa,Laptop HP Pavilion 15-EG2062TX 7C0W7PA,0,Xem chi tiết: https://cellphones.com.vn/laptop-hp-pavilion-15-eg2062tx-7c0w7pa.html,Root,"https://cdn2.cellphones.com.vn/x358,webp,q100//2/_/2_447.png"
laptop-asus-expertbook-b1-b1502cva-nj0175w,Laptop ASUS ExpertBook B1 B1502CVA-NJ0175W,0,Xem chi tiết: https://cellphones.com.vn/laptop-asus-expertbook-b1-b1502cva-nj0175w.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_d_i_12__2.png"
laptop-asus-expertbook-b1-b1402cva-nk0176w,Laptop ASUS ExpertBook B1 B1402CVA-NK0176W,0,Xem chi tiết: https://cellphones.com.vn/laptop-asus-expertbook-b1-b1402cva-nk0176w.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_d_i_17__1_1.png"
laptop-lenovo-ideapad-slim-5-light-14abr8-82xs0007vn,Laptop Lenovo Ideapad Slim 5 Light 14ABR8 82XS0007VN,0,Xem chi tiết: https://cellphones.com.vn/laptop-lenovo-ideapad-slim-5-light-14abr8-82xs0007vn.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_d_i_1_6.png"
laptop-asus-expertbook-b1-b1502cva-nj0175w,Laptop ASUS ExpertBook B1 B1502CVA-NJ0175W,0,Xem chi tiết: https://cellphones.com.vn/laptop-asus-expertbook-b1-b1502cva-nj0175w.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_d_i_12__2.png"
laptop-asus-expertbook-b1-b1402cva-nk0176w,Laptop ASUS ExpertBook B1 B1402CVA-NK0176W,0,Xem chi tiết: https://cellphones.com.vn/laptop-asus-expertbook-b1-b1402cva-nk0176w.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_d_i_17__1_1.png"
laptop-asus-expertbook-b1402cva-nk0177w,Laptop ASUS ExpertBook B1 B1402CVA-NK0177W,0,Xem chi tiết: https://cellphones.com.vn/laptop-asus-expertbook-b1402cva-nk0177w.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_d_i_15__1.png"
laptop-asus-expertbook-b1-b1502cva-nj0149w,Laptop ASUS ExpertBook B1 B1502CVA-NJ0149W,10990000,Xem chi tiết: https://cellphones.com.vn/laptop-asus-expertbook-b1-b1502cva-nj0149w.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_d_i_11__1_1.png"
apple-macbook-pro-14-m4-10cpu-10gpu-16gb-512gb-2024-sac-96w,MacBook Pro 14 M4 10CPU 10GPU 16GB 512GB Nano Sạc 96W | Chính hãng Apple Việt Nam,44290000,Xem chi tiết: https://cellphones.com.vn/apple-macbook-pro-14-m4-10cpu-10gpu-16gb-512gb-2024-sac-96w.html,Root,"https://cdn2.cellphones.com.vn/x358,webp,q100//m/a/macbook_8_6_1.png"
laptop-dell-xps-15-7590,Laptop Dell XPS 15 7590,0,Xem chi tiết: https://cellphones.com.vn/laptop-dell-xps-15-7590.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_11__2_23.png"
laptop-dell-latitude-e7270,Laptop Dell Latitude E7270,0,Xem chi tiết: https://cellphones.com.vn/laptop-dell-latitude-e7270.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_19__16.png"
laptop-lenovo-thinkpad-t460s,Laptop Lenovo Thinkpad T460S,0,Xem chi tiết: https://cellphones.com.vn/laptop-lenovo-thinkpad-t460s.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_-_2023-05-20t131449.561.png"
laptop-asus-vivobook-s-14-oled-s5406ma-pp161w,Laptop ASUS VivoBook S 14 OLED S5406MA-PP161W ,0,Xem chi tiết: https://cellphones.com.vn/laptop-asus-vivobook-s-14-oled-s5406ma-pp161w.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//l/a/laptop-acer-swift-go-14-ai-sfg14-73-71zx_10_.png"
laptop-hp-pavilion-15-eg2087tu-7c0q9pa,Laptop HP Pavilion 15-EG2087TU 7C0Q9PA,0,Xem chi tiết: https://cellphones.com.vn/laptop-hp-pavilion-15-eg2087tu-7c0q9pa.html,Root,"https://cdn2.cellphones.com.vn/x358,webp,q100//2/_/2_440.png"
laptop-vaio-fe-14-vwnc71429-bk,Laptop Vaio FE 14 VWNC71429-BK,0,Xem chi tiết: https://cellphones.com.vn/laptop-vaio-fe-14-vwnc71429-bk.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_31__19.png"
laptop-vaio-fe-15-vwnc51527-bl,Laptop Vaio FE 15 VWNC51527-BL,0,Xem chi tiết: https://cellphones.com.vn/laptop-vaio-fe-15-vwnc51527-bl.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_44__10.png"
laptop-lenovo-ideapad-slim-3-15iah8-83er000bvn,Laptop Lenovo IdeaPad Slim 3 15IAH8 83ER000BVN,0,Xem chi tiết: https://cellphones.com.vn/laptop-lenovo-ideapad-slim-3-15iah8-83er000bvn.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_29__2_7.png"
laptop-hp-envy-x360-13-bf0092tu-76v59pa,Laptop HP ENVY X360 13-BF0092TU 76V59PA,0,Xem chi tiết: https://cellphones.com.vn/laptop-hp-envy-x360-13-bf0092tu-76v59pa.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_d_i_5__1_3.png"
laptop-dell-latitude-e5520,Laptop Dell Latitude E5520,0,Xem chi tiết: https://cellphones.com.vn/laptop-dell-latitude-e5520.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_8__1_45.png"
laptop-lenovo-thinkpad-t14,Laptop Lenovo Thinkpad T14,0,Xem chi tiết: https://cellphones.com.vn/laptop-lenovo-thinkpad-t14.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_24__25.png"
laptop-dell-inspiron-n7490-n4i5106w,Laptop Dell Inspiron N7490-N4I5106W,0,Xem chi tiết: https://cellphones.com.vn/laptop-dell-inspiron-n7490-n4i5106w.html,Root,"https://cdn2.cellphones.com.vn/x358,webp,q100//1/_/1_87.jpg"
laptop-lenovo-ideapad-5-15iil05-81yk004wvn,Laptop Lenovo Ideapad 5 15IIL05 81YK004WVN,0,Xem chi tiết: https://cellphones.com.vn/laptop-lenovo-ideapad-5-15iil05-81yk004wvn.html,Root,"https://cdn2.cellphones.com.vn/x358,webp,q100//l/a/laptop-lenovo-ideapad-5-15iil05-81yk004wvn.png"
laptop-dell-vostro-5468,Laptop Dell Vostro 5468,0,Xem chi tiết: https://cellphones.com.vn/laptop-dell-vostro-5468.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//l/a/laptop-dell-vostro-5468_6_.png"
macbook-pro-16-inch-m4-pro-14-cpu-20-gpu-48gb-1tb-2024,MacBook Pro 16 M4 Pro 14CPU 20GPU 48GB 1TB Nano | Chính hãng Apple Việt Nam,85360000,Xem chi tiết: https://cellphones.com.vn/macbook-pro-16-inch-m4-pro-14-cpu-20-gpu-48gb-1tb-2024.html,Root,"https://cdn2.cellphones.com.vn/x358,webp,q100//m/a/macbook_12_1.png"
laptop-asus-vivobook-15x-oled-m3504ya-l1268w,Laptop ASUS Vivobook 15X OLED M3504YA-L1268W,0,Xem chi tiết: https://cellphones.com.vn/laptop-asus-vivobook-15x-oled-m3504ya-l1268w.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//l/a/laptop-asus-vivobook-15-x1504za-nj517w-thumbnails.png"
laptop-asus-expertbook-b1-b1502cva-nj0148w,Laptop ASUS ExpertBook B1 B1502CVA-NJ0148W,0,Xem chi tiết: https://cellphones.com.vn/laptop-asus-expertbook-b1-b1502cva-nj0148w.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_d_i_10__1.png"
laptop-acer-aspire-lite-16-gen-2-al16-52p-76du,Laptop Acer Aspire Lite 16 GEN 2 AL16-52P-76DU,0,Xem chi tiết: https://cellphones.com.vn/laptop-acer-aspire-lite-16-gen-2-al16-52p-76du.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_659_1__12.png"
laptop-hp-pavilion-15-eg2065tx-7c0q3pa-i5-1235u-8gb-256gb,Laptop HP Pavilion 15 EG2065TX 7C0Q3PA,0,Xem chi tiết: https://cellphones.com.vn/laptop-hp-pavilion-15-eg2065tx-7c0q3pa-i5-1235u-8gb-256gb.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//l/a/laptop-hp-pavilion-15-eg2065tx-7c0q3pa-i5-1235u-8gb-256gb.png"
laptop-asus-vivobook-s-14-oled-s5406ma-pp219ws,Laptop ASUS Vivobook S 14 OLED S5406MA-PP219WS,0,Xem chi tiết: https://cellphones.com.vn/laptop-asus-vivobook-s-14-oled-s5406ma-pp219ws.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_30__4_10.png"
laptop-asus-expertbook-p1-p1403cva-i7se16-63ws,Laptop ASUS ExpertBook P1 P1403CVA-I7SE16-63WS,0,Xem chi tiết: https://cellphones.com.vn/laptop-asus-expertbook-p1-p1403cva-i7se16-63ws.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_d_i_6_15.png"
laptop-hp-dragonfly-g4-a9vd6pt,Laptop HP Dragonfly G4 A9VD6PT,0,Xem chi tiết: https://cellphones.com.vn/laptop-hp-dragonfly-g4-a9vd6pt.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_659_11.png"
laptop-hp-spectre-x360-14-eu0050tu-a19blpa,Laptop HP Spectre X360 14-EU0050TU A19BLPA,0,Xem chi tiết: https://cellphones.com.vn/laptop-hp-spectre-x360-14-eu0050tu-a19blpa.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_659_1__6.png"
laptop-asus-expertbook-b5-b5402cva-ki0123w,Laptop ASUS Expertbook B5 B5402CVA-KI0123W ,0,Xem chi tiết: https://cellphones.com.vn/laptop-asus-expertbook-b5-b5402cva-ki0123w.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_7_57.png"
laptop-asus-expertbook-b5-b5402cva-ki0229w,Laptop ASUS Expertbook B5 B5402CVA-KI0229W,0,Xem chi tiết: https://cellphones.com.vn/laptop-asus-expertbook-b5-b5402cva-ki0229w.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//l/a/laptop-asus-expertbook-b5-b5402cva-ki0229w-thumbnail.png"
laptop-asus-expertbook-p1-p1403cva-i7se16-63ws,Laptop ASUS ExpertBook P1 P1403CVA-I7SE16-63WS,0,Xem chi tiết: https://cellphones.com.vn/laptop-asus-expertbook-p1-p1403cva-i7se16-63ws.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_d_i_6_15.png"
laptop-hp-dragonfly-g4-a9vd6pt,Laptop HP Dragonfly G4 A9VD6PT,0,Xem chi tiết: https://cellphones.com.vn/laptop-hp-dragonfly-g4-a9vd6pt.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_659_11.png"
laptop-hp-spectre-x360-14-eu0050tu-a19blpa,Laptop HP Spectre X360 14-EU0050TU A19BLPA,0,Xem chi tiết: https://cellphones.com.vn/laptop-hp-spectre-x360-14-eu0050tu-a19blpa.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_659_1__6.png"
laptop-asus-expertbook-b5-b5402cva-ki0123w,Laptop ASUS Expertbook B5 B5402CVA-KI0123W ,0,Xem chi tiết: https://cellphones.com.vn/laptop-asus-expertbook-b5-b5402cva-ki0123w.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_7_57.png"
laptop-asus-expertbook-b5-b5402cva-ki0229w,Laptop ASUS Expertbook B5 B5402CVA-KI0229W,0,Xem chi tiết: https://cellphones.com.vn/laptop-asus-expertbook-b5-b5402cva-ki0229w.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//l/a/laptop-asus-expertbook-b5-b5402cva-ki0229w-thumbnail.png"
laptop-lenovo-yoga-slim-7-14imh9-83cv00d8vn,Laptop Lenovo Yoga Slim 7 14IMH9 83CV00D8VN,0,Xem chi tiết: https://cellphones.com.vn/laptop-lenovo-yoga-slim-7-14imh9-83cv00d8vn.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_744_3__4.png"
laptop-asus-expertbook-p5-p5405csa-nz0451w,Laptop ASUS ExpertBook P5 P5405CSA-NZ0451W,29490000,Xem chi tiết: https://cellphones.com.vn/laptop-asus-expertbook-p5-p5405csa-nz0451w.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_4__6_124.png"
laptop-msi-prestige-13-ai-evo-a1mg-062vn,Laptop MSI Prestige 13 AI EVO A1MG-062VN,33990000,Xem chi tiết: https://cellphones.com.vn/laptop-msi-prestige-13-ai-evo-a1mg-062vn.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_509_14_.png"
laptop-dell-inspiron-15-3520-n3520-i5u085w11slu,Laptop Dell Inspiron 15 3520 N3520-i5U085W11SLU,15490000,Xem chi tiết: https://cellphones.com.vn/laptop-dell-inspiron-15-3520-n3520-i5u085w11slu.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_659_1__22.png"
laptop-dell-vostro-3530-2h1tpi5,Laptop Dell Vostro 3530 2H1TPI5,15690000,Xem chi tiết: https://cellphones.com.vn/laptop-dell-vostro-3530-2h1tpi5.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_d_i_9__1_5.png"
laptop-lenovo-thinkbook-14-g8-irl-21sg007tvn,Laptop Lenovo ThinkBook 14 G8 IRL 21SG007TVN,24290000,Xem chi tiết: https://cellphones.com.vn/laptop-lenovo-thinkbook-14-g8-irl-21sg007tvn.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_744_1_70.png"
laptop-hp-pavilion-x360-14-ek2024tu-9z2v6pa,Laptop HP Pavilion X360 14-EK2024TU 9Z2V6PA,23990000,Xem chi tiết: https://cellphones.com.vn/laptop-hp-pavilion-x360-14-ek2024tu-9z2v6pa.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_d_i_5__2_3.png"
laptop-dell-insprion-3501,Laptop Dell Inspiron N3501,0,Xem chi tiết: https://cellphones.com.vn/laptop-dell-insprion-3501.html,Root,"https://cdn2.cellphones.com.vn/x358,webp,q100//2/_/2_54.png"
laptop-dell-latitude-e6420,Laptop Dell Latitude E6420,0,Xem chi tiết: https://cellphones.com.vn/laptop-dell-latitude-e6420.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_7__73.png"
laptop-hp-elitebook-840-g5,Laptop HP Elitebook 840 G5,0,Xem chi tiết: https://cellphones.com.vn/laptop-hp-elitebook-840-g5.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_4__3_50.png"
laptop-dell-vostro-3578,Laptop Dell Vostro 3578,0,Xem chi tiết: https://cellphones.com.vn/laptop-dell-vostro-3578.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//l/a/laptop-dell-vostro-3578_6_.png"
laptop-hp-probook-450-g2,Laptop HP Probook 450 G2,0,Xem chi tiết: https://cellphones.com.vn/laptop-hp-probook-450-g2.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_6__144.png"
laptop-hp-probook-4540s,Laptop HP Probook 4540s,0,Xem chi tiết: https://cellphones.com.vn/laptop-hp-probook-4540s.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_7__139.png"
laptop-dell-inspiron-15-3520-n3520-i5u165w11blu,Laptop Dell Inspiron 15 3520 N3520-I5U165W11BLU,0,Xem chi tiết: https://cellphones.com.vn/laptop-dell-inspiron-15-3520-n3520-i5u165w11blu.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_d_i_3__3_6.png"
laptop-dell-vostro-5470,Laptop Dell Vostro 5470,0,Xem chi tiết: https://cellphones.com.vn/laptop-dell-vostro-5470.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//l/a/laptop-dell-vostro-5470_4_.png"
laptop-dell-vostro-15-3530-80gg9,Laptop Dell Vostro 15 3530 80GG9,0,Xem chi tiết: https://cellphones.com.vn/laptop-dell-vostro-15-3530-80gg9.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_1__3_14.png"
laptop-asus-x509ja-ej020t,Laptop ASUS X509JA-EJ020T,0,Xem chi tiết: https://cellphones.com.vn/laptop-asus-x509ja-ej020t.html,Root,"https://cdn2.cellphones.com.vn/x358,webp,q100//1/_/1_265_3.png"
laptop-asus-x409ja-ek015t,Laptop ASUS X409JA-EK015T,0,Xem chi tiết: https://cellphones.com.vn/laptop-asus-x409ja-ek015t.html,Root,"https://cdn2.cellphones.com.vn/x358,webp,q100//2/_/2_318.png"
laptop-hp-15s-fq1111tu-193r0pa,Laptop HP 15S FQ1111TU 193R0PA,0,Xem chi tiết: https://cellphones.com.vn/laptop-hp-15s-fq1111tu-193r0pa.html,Root,"https://cdn2.cellphones.com.vn/x358,webp,q100//1/_/1_266_2.png"
laptop-dell-inspiron-14-5430-20dy31,Laptop Dell Inspiron 14 5430 20DY31,0,Xem chi tiết: https://cellphones.com.vn/laptop-dell-inspiron-14-5430-20dy31.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_9__3_10.png"
laptop-msi-modern-14-b7m-221vn,Laptop MSI Modern 14 B7M-221VN,0,Xem chi tiết: https://cellphones.com.vn/laptop-msi-modern-14-b7m-221vn.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_d_i_6_3.png"
laptop-asus-zenbook-s-13-oled-ux5304va-nq126w,Laptop ASUS Zenbook S 13 Oled UX5304VA-NQ126W,0,Xem chi tiết: https://cellphones.com.vn/laptop-asus-zenbook-s-13-oled-ux5304va-nq126w.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_-_2023-07-21t121120.423.png"
laptop-lenovo-ideapad-3-15iau7-82rk015avn,Laptop Lenovo Ideapad 3 15IAU7 82RK015AVN,0,Xem chi tiết: https://cellphones.com.vn/laptop-lenovo-ideapad-3-15iau7-82rk015avn.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_d_i_22__1.png"
laptop-lenovo-ideapad-slim-5-16iah8-83bg001xvn,Laptop Lenovo Ideapad Slim 5 16IAH8 83BG001XVN,0,Xem chi tiết: https://cellphones.com.vn/laptop-lenovo-ideapad-slim-5-16iah8-83bg001xvn.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_10__4_27.png"
laptop-asus-expertbook-b9403cva-km0351x,Laptop ASUS Exptertbook B9403CVA-KM0351X,0,Xem chi tiết: https://cellphones.com.vn/laptop-asus-expertbook-b9403cva-km0351x.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//l/a/laptop-asus-expertbook-b9403cva-km0351x-thumbnail.png"
laptop-acer-aspire-go-15-ag15-72p-54gy,Laptop Acer Aspire Go 15 AG15-72P-54GY,0,Xem chi tiết: https://cellphones.com.vn/laptop-acer-aspire-go-15-ag15-72p-54gy.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_744_1__1_3.png"
laptop-lenovo-ideapad-slim-5-light-14abr8-82xs0006vn,Laptop Lenovo IdeaPad Slim 5 Light 14ABR8 82XS0006VN,0,Xem chi tiết: https://cellphones.com.vn/laptop-lenovo-ideapad-slim-5-light-14abr8-82xs0006vn.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_d_i_1__1_4.png"
laptop-asus-expertbook-b1-b1502cva-nj0050w,Laptop ASUS Expertbook B1 B1502CVA-NJ0050W,0,Xem chi tiết: https://cellphones.com.vn/laptop-asus-expertbook-b1-b1502cva-nj0050w.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_-_2024-04-08t221840.142.png"
laptop-acer-swift-go-14-sfg14-41-r251,Laptop Acer Swift Go SFG14-41-R251,0,Xem chi tiết: https://cellphones.com.vn/laptop-acer-swift-go-14-sfg14-41-r251.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_744_1__1_4.png"
laptop-vaio-fe-15-vwnc51527-bk,Laptop Vaio FE 15 VWNC51527-BK,0,Xem chi tiết: https://cellphones.com.vn/laptop-vaio-fe-15-vwnc51527-bk.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_32__18.png"
laptop-hp-240-g9-6l1x3pa,Laptop HP 240 G9 6L1X3 ,0,Xem chi tiết: https://cellphones.com.vn/laptop-hp-240-g9-6l1x3pa.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//l/a/laptop-hp-240-g9-6l1x3pa-3.png"
laptop-asus-expertbook-b1-b1402cva-nk0062w,Laptop ASUS ExpertBook B1 B1402CVA-NK0062W,0,Xem chi tiết: https://cellphones.com.vn/laptop-asus-expertbook-b1-b1402cva-nk0062w.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_d_i_8__1_1.png"
laptop-lenovo-yoga-slim-7-14imh9-83cv00dkvn,Laptop Lenovo Yoga Slim 7 14IMH9 83CV00DKVN,0,Xem chi tiết: https://cellphones.com.vn/laptop-lenovo-yoga-slim-7-14imh9-83cv00dkvn.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//g/r/group_744_2__9.png"
laptop-acer-aspire-5-a514-56p-55k5,Laptop Acer Asprie 5 A514-56P-55K5,15790000,Xem chi tiết: https://cellphones.com.vn/laptop-acer-aspire-5-a514-56p-55k5.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_3__3_15.png"
laptop-acer-aspire-5-a515-58p-56rp,Laptop Acer Aspire 5 A515-58P-56RP,15990000,Xem chi tiết: https://cellphones.com.vn/laptop-acer-aspire-5-a515-58p-56rp.html,Laptop,"https://cdn2.cellphones.com.vn/x358,webp,q100//t/e/text_ng_n_21__2_8.png"
